,P_0,K_r12,K_d,K_dd,K_g,h_init,misfit,D_mean,RMSD,NA_iter
1152,5.59018e-07,1.189352e-06,0.00012775379999999998,0.001873743,0.006027655,0.7874455,-4.3316371746,0.22299590063286992,0.05588499164711777,2.0
1153,4.2715150000000004e-05,9.815979999999999e-06,0.02743207,0.05546278,0.004392717,0.520409,-3.6250491894,0.19217681183241592,0.14253117456126366,2.0
1154,6.790915e-05,3.02686e-06,0.02232877,0.06676445,0.009082975,1.460825,-3.201829364,0.24213823040639287,0.1526940284376027,2.0
1155,4.5183625e-05,1.538612e-05,0.02402603,0.0837255,0.005012872,0.49424540000000006,-3.6219790179,0.1945893583343831,0.1406307340670716,2.0
1156,4.3163574999999994e-06,8.766284e-07,0.001947535,0.02010837,0.001213275,2.6327119999999997,-3.2541358658,0.1658481975948725,0.2394952929659337,2.0
1158,2.612785e-07,1.914966e-06,0.00014460069999999999,0.002471661,0.0015962079999999998,0.8499825999999999,-4.3103024255,0.2213577372788617,0.05750613919737983,2.0
1160,1.80397025e-05,1.026418e-06,0.0006208385,0.01410269,0.44679659999999993,1.2682579999999999,-4.044785074,0.25439703929143215,0.06807225789158478,2.0
1161,4.4787725000000004e-07,1.256388e-06,0.00012125780000000001,0.0005931138,0.0661524,0.8655676999999999,-2.4495548264,0.24710780166780022,0.32401467454137534,2.0
1162,2.27267075e-05,9.454084000000001e-07,0.0007055383999999999,0.01734811,0.181884,1.239378,-3.9941282808999996,0.24132122186522575,0.07150104426281775,2.0
1163,2.0483834999999998e-05,1.4703139999999999e-06,0.0008154996000000001,0.004303919,0.7730881,1.179322,-4.0977399817,0.2779168279380011,0.059852038234285934,2.0
1164,4.7273775000000003e-07,1.344718e-06,0.00012008309999999999,0.0030022309999999997,0.07255911,0.8892188,-2.3280516501,0.2597102053909533,0.344497430695003,2.0
1165,3.349245e-05,6.60412e-05,0.03183226,0.0033026759999999996,0.01807341,1.498337,-3.3193224985,0.2007931815057953,0.18847557818548646,2.0
1166,1.177721e-05,1.491652e-05,0.00043537489999999996,0.06305753,0.0024325460000000003,2.156815,-2.9319851592000004,0.24289560864872387,0.21236510790656835,2.0
1167,1.04759375e-05,1.978721e-05,0.001234456,0.004984873,0.2897008,0.9225537,-2.5639479002,0.24456977164413843,0.2975146159818345,2.0
1168,8.47692e-06,4.260166e-06,0.03565169,0.00802406,0.10499069999999999,1.004092,-2.5951104337,0.3217995123624599,0.23144291899168878,2.0
1169,1.436148e-05,1.341547e-05,0.001564115,0.01478517,0.27246970000000004,0.8109304,-3.071458537,0.25255768793029787,0.1727451174969018,2.0
1170,1.717933e-05,2.211065e-05,0.0007147072,0.004387686,0.4309866,1.0268059999999999,-3.3248470726,0.2335081234932535,0.14725751342953072,2.0
1174,2.6807475e-05,0.0004024525,0.01183173,0.0007616960000000001,0.0006551187,1.9043189999999999,-3.3239687630000003,0.22590655542362795,0.16406874848918798,2.0
1175,1.3901515e-05,2.0105250000000002e-05,0.00016595439999999998,0.05260072,0.0006105315,2.442958,-3.3524128889,0.2295146524120755,0.15056336704017156,2.0
1176,5.14408e-05,0.0004035963,0.0254265,0.001036997,0.001721759,2.354077,-3.0814874243,0.2293495442938125,0.19638282102874582,2.0
1180,1.2513599999999998e-05,3.953487e-05,0.00017944880000000002,0.0130107,0.0006098105000000001,2.325107,-3.4327543469,0.24431102027363638,0.13577790807824158,2.0
1182,8.359975000000001e-05,0.0004475657,0.04895334,0.01446531,0.0030090029999999997,1.070859,-2.7354010714999997,0.20854213954824063,0.3025400494094681,2.0
1183,1.90120325e-05,0.000472278,0.01906692,0.00542683,0.0008358639,2.7942259999999997,-2.6647983696,0.2762045494762156,0.24960344167490642,2.0
1184,3.82957e-05,0.0003653929,0.03733169,0.01198306,0.004913004,1.2288459999999999,-3.3421118246,0.1941287805777861,0.19529150520420346,2.0
1185,1.4453242499999998e-06,6.349131e-06,0.0007731845,0.001504232,0.01467912,0.6346009,-2.8999708304,0.2231056415637673,0.239795692021924,2.0
1186,1.222606e-06,7.147907e-06,0.0009430808000000001,0.00237963,0.007545697,0.6340169,-2.9943734525,0.22617122446020893,0.21605727003454064,2.0
1187,1.6432714999999997e-05,2.2599279999999998e-05,0.0004396682,0.01613086,0.0111359,1.311387,-4.4068311334,0.25584594170325964,0.04293226013452384,2.0
1188,1.02444175e-06,2.048018e-05,0.0006958963000000001,0.002337368,0.006650685999999999,0.46606450000000005,-2.175688025,0.2932034846700094,0.3841394863634086,2.0
1191,3.5014324999999996e-05,2.7811079999999997e-05,0.03034297,0.001420454,0.01894244,0.1478203,-3.0963585735000003,0.21540506099382992,0.21035661580365952,2.0
1192,4.2087225e-05,5.1768500000000004e-05,0.01744446,0.05419277,0.0032032759999999997,0.7952905,-3.4118203569,0.2051052750068155,0.1643992054634493,2.0
1193,1.1228212499999999e-06,0.0003918146,0.001524411,0.008803399,0.2871594,2.011807,-1.4568487238999999,0.4519622163826094,0.4746897800003476,2.0
1194,5.0182250000000006e-05,0.0001404396,0.01488042,0.03274724,0.01483074,1.62113,-2.9904031976999996,0.23661683041953346,0.20519312666083245,2.0
1195,1.06839825e-05,5.508585e-05,0.03062795,0.003409169,0.01101558,0.04109253,-2.5759257376,0.3207920641421538,0.2383069476015091,2.0
1196,5.4705349999999996e-05,2.9419270000000003e-05,0.0125185,0.06621331,0.004829948,0.9668162,-3.4295003315,0.21262860827986224,0.1484594469918921,2.0
1197,3.77335e-05,4.6671899999999996e-05,0.01621096,0.001459309,0.01380794,0.1787795,-2.7552480031999997,0.2667551210668913,0.19750230701610408,2.0
1198,2.0284460000000003e-05,5.475696999999999e-07,0.0004773677,0.04302469,0.45478739999999995,1.794787,-3.4234634686,0.2508898905617001,0.1279426074019457,2.0
1199,5.216492499999999e-07,2.77526e-07,0.0027180629999999997,0.0028550529999999998,0.6205261,2.29609,-1.5752031846,0.46442797256900675,0.4378605380572088,2.0
1200,1.2800082499999998e-05,5.022424999999999e-07,0.0001350414,0.01429426,0.22572029999999998,1.822459,-3.371324103,0.23070233374533627,0.1411898870371863,2.0
1201,7.57026e-07,1.77023e-06,0.001325033,0.0006332039,0.009584109,0.8704036,-3.8839583,0.1930662275105237,0.10707042694041816,2.0
1202,3.13003e-07,1.3308539999999998e-06,0.00126907,0.004555839,0.001970542,0.7320840000000001,-4.6731380086000005,0.20798544408783237,0.04497325047273571,2.0
1203,4.3412575e-06,1.974341e-06,0.00314805,0.002428369,0.01264364,0.9095656999999999,-3.456058783,0.19565420395195768,0.15321255781068804,2.0
1204,5.28488e-06,5.776254e-06,0.0018001410000000001,0.0026565079999999997,0.009029479,0.3273841,-3.9722173471,0.21165831115447387,0.08713844376231665,2.0
1205,3.826555e-07,2.6338549999999997e-06,0.002027493,0.0005883158,0.002819683,0.8501377,-3.9449252222,0.2141965809301109,0.08236701531835071,2.0
1206,4.7811225e-06,1.222325e-05,0.0002163374,0.0273548,0.006586955,2.758785,-3.2327107656,0.1974145918650541,0.19880653130740802,2.0
1207,9.25683e-06,5.977069e-06,0.0001059222,0.03696769,0.009906738,2.498401,-3.5560751114999998,0.21178283102408454,0.13577961580722792,2.0
1208,2.6165425e-05,2.0604029999999997e-05,0.0001328314,0.1479078,0.00430205,2.9041799999999998,-2.7556647447000002,0.2580625265274528,0.23821294763965584,2.0
1210,1.7866137499999999e-06,1.6683860000000002e-06,0.01277639,0.0006642728,0.005709591,0.24395949999999997,-2.6370999319,0.351445638038251,0.20452801256251774,2.0
1211,4.962897499999999e-06,1.265129e-06,0.01235281,0.001759677,0.004528014,0.5529318,-3.5957160258,0.20463780633515335,0.14119543746781768,2.0
1212,1.221623e-05,1.0140039999999999e-07,0.0006530583,0.03708942,0.8302816999999999,0.8870689,-2.6331848101,0.27524323672070317,0.23918410546604763,2.0
1213,6.0007375e-06,4.59931e-06,0.02131615,0.001047046,0.001472362,0.136216,-3.0841682606,0.25777591306074676,0.17678464343109224,2.0
1214,6.460195e-06,1.512075e-07,0.0007203601,0.03874242,0.9868509,1.560332,-1.9738669613,0.34416966193979875,0.3550813000720095,2.0
1217,7.289919999999999e-07,2.995151e-07,0.0001653232,0.0014473320000000002,0.01187709,0.5146478,-3.8106368621,0.22735181784508157,0.09131046364288391,3.0
1218,2.9841075e-07,1.2993620000000002e-06,0.0001011819,0.001032889,0.005634566999999999,0.9849083000000001,-2.8010177733,0.23581918240665328,0.21765236073216257,3.0
1219,2.66662e-07,3.280353e-06,0.00010012870000000001,0.004419777,0.003685359,0.751725,-3.6027486249000003,0.20240145515107358,0.1308824341028177,3.0
1221,2.8638325e-07,2.47534e-06,0.0003249245,0.001198068,0.0006135099,0.5032357,-3.5860991374,0.20216666616612677,0.12249360157268796,3.0
1223,1.0315262499999998e-05,4.800759e-06,0.0009417941000000001,0.001202726,0.0030215359999999996,0.2768315,-2.9973949341000004,0.24197370928350995,0.15278524219358824,3.0
1224,2.8948025000000003e-07,3.829746e-07,0.0002275793,0.001092796,0.0028199220000000003,0.7943085,-3.575359,0.2614210077443743,0.08982745130147256,3.0
1225,3.451145e-07,4.827744000000001e-07,0.000523463,0.0005117097,0.001807196,0.6223890999999999,-3.0612315519,0.26464621721319065,0.13361682900019903,3.0
1227,4.6701225e-06,3.925901e-07,0.001293203,0.002454255,0.0015049689999999999,0.4607948,-3.5330890317000003,0.2773816526369647,0.081546438034861,3.0
1228,4.7398475e-07,2.678008e-07,0.0003201737,0.0005624887,0.005242879000000001,0.6825081999999999,-3.8500116179000003,0.2813726530127066,0.06319345590967808,3.0
1229,2.1866515e-06,1.687221e-06,0.001016864,0.0009205528,0.001830145,0.10720930000000001,-2.8405859689999997,0.20060351460553114,0.2502026882889419,3.0
1232,1.83404825e-05,4.7397449999999995e-06,0.001032368,0.002997949,0.5078862,0.9573451,-4.7003441979,0.2654769133142337,0.03577206387068583,3.0
1233,2.540625e-05,4.677151e-06,0.001306332,0.01578931,0.8309843000000001,0.02177007,-4.3532909969,0.27242693369476734,0.046143844650596975,3.0
1235,2.7205949999999997e-05,2.5296109999999997e-05,0.0014242629999999998,0.01471961,0.6393101,0.08470917,-4.603171823399999,0.27476156763657195,0.036140686356908425,3.0
1236,1.44386875e-05,1.3864119999999999e-06,0.00044670910000000003,0.05830008,0.950527,0.6673759,-2.6822147218,0.26949222490974994,0.2337631597649925,3.0
1238,2.017761e-05,4.770969e-06,0.0005491682,0.04136671,0.7771866999999999,0.8827895,-3.190253467,0.2565313013623789,0.1545725286978686,3.0
1239,3.0714025e-05,1.13268e-07,0.0009143228,0.03684046,0.02483432,0.6913991999999999,-3.2025883164,0.23911668413362092,0.13945930121337705,3.0
1240,4.2287074999999995e-06,1.0423539999999999e-07,0.0009780519,0.03921678,0.1048586,1.774188,-2.2770440488,0.3022270285367718,0.3122544520721497,3.0
1241,2.7517049999999998e-05,1.1926180000000002e-07,0.0005492855,0.03842919,0.10829669999999998,1.7411459999999999,-4.0218020051,0.22550217510955042,0.06954396860482166,3.0
1242,3.245845e-05,4.6237209999999997e-07,0.0009063332000000001,0.0242005,0.02860197,1.135315,-2.6945821235,0.24263281351748547,0.23385814358753562,3.0
1243,1.70408925e-05,6.907224000000001e-07,0.0006804988,0.01942427,0.02755857,1.1325379999999998,-3.1544738993,0.2284852868631667,0.15593645120571847,3.0
1244,2.03795875e-05,6.740086e-07,0.0010714989999999998,0.0240709,0.02767823,1.007882,-3.2094714947000003,0.23202476885300896,0.14712838765484182,3.0
1246,1.2479112500000001e-05,1.319766e-07,0.0001058568,0.01367014,0.8353386999999999,1.6465740000000002,-2.5315988253999997,0.2819397224391561,0.26069915633197477,3.0
1247,9.86215e-05,1.143103e-07,0.0001034256,0.3411951,0.1402017,0.5870343000000001,-3.5773295377,0.27204271356986415,0.11019819763926914,3.0
1249,1.56368725e-05,2.589424e-07,0.0001577158,0.04491007,0.7213955,1.0495430000000001,-2.8421559273000003,0.2702465916311783,0.2057434526360035,3.0
1251,6.563547499999999e-05,1.277796e-07,0.0001024508,0.08553182,0.03419942,0.10748010000000001,-3.3391747932999998,0.244454473455062,0.1153111112868722,3.0
1252,4.4558725000000006e-05,1.7341560000000001e-06,0.002948772,0.30915770000000004,0.007569398000000001,2.831969,-2.6804388399000003,0.2850844442178798,0.23230236294669585,3.0
1253,6.679585e-07,1.196018e-06,0.002598557,0.001086908,0.7112154,2.867506,-1.6060588561000002,0.45571459302702594,0.42683651375493104,3.0
1254,1.4151512500000002e-06,1.4680090000000002e-06,0.0009227361,0.001082835,0.006177431999999999,0.04023204,-2.1990953879,0.2634925016350369,0.3506743294935037,3.0
1255,6.6154025e-05,4.0112629999999996e-07,0.01232223,0.07231263,0.001855123,2.900316,-3.2329204597000003,0.24796291785045277,0.13638492369948163,3.0
1256,4.732145000000001e-05,4.5408409999999994e-07,0.01436524,0.19553199999999998,0.0007691584,2.878908,-3.0031651491000004,0.27973187161632396,0.17811467520573207,3.0
1258,7.4937975e-05,3.609591e-07,0.006374957,0.13166760000000002,0.0005663387,2.946527,-3.8420953951,0.2521605117106498,0.08394150838681315,3.0
1261,8.1539575e-07,2.9489949999999997e-06,0.0016035020000000001,0.002828185,0.004130066,0.30851799999999996,-2.4090268053,0.2973635218488364,0.27913908973888524,3.0
1262,6.3924675000000005e-06,2.842964e-06,0.0001538843,0.001402762,0.5742808,2.581465,-2.4242088994,0.25105035691561467,0.3226976500798517,3.0
1263,4.99917e-06,3.0270330000000003e-06,0.0001651749,0.006157529,0.0590869,1.9504400000000002,-3.1807404176999996,0.17743808538449493,0.23657442570911677,3.0
1266,4.82033e-06,9.674724e-06,0.00021488509999999998,0.001031011,0.5973318,2.915182,-1.8784616659,0.31897008539876315,0.4164861503545447,3.0
1267,2.105043e-06,2.533522e-07,0.00284774,0.001019975,0.0007803705999999999,0.0576072,-2.6862556730000002,0.28220689312259056,0.2121369024379149,3.0
1268,1.5399085e-05,2.8799430000000003e-06,0.0001864647,0.004713915999999999,0.21005320000000002,2.0664700000000003,-3.9403002188,0.22461067002342125,0.08745096047381883,3.0
1269,1.75200825e-05,4.029023e-06,0.0002439498,0.004986321,0.1799906,2.110867,-3.7258462047000003,0.23260786589699045,0.09538350606479834,3.0
1275,2.2242392500000002e-05,9.337354e-06,0.0002897884,0.01014346,0.30281990000000003,2.639986,-4.6498624587,0.2521706562261448,0.036210264215460045,3.0
1276,2.9764275000000002e-06,2.242799e-06,0.00011299010000000001,0.01084003,0.01243609,0.6864114,-3.5008359510000004,0.21328192284613726,0.14062355245935307,3.0
1277,1.18082e-06,2.081555e-06,0.0001732017,0.0027049970000000002,0.01209638,0.671441,-3.7781269529,0.1980110351251031,0.1139579997289941,3.0
1279,7.20437e-05,9.304504e-07,0.002851273,0.1057401,0.0008612801,2.8330740000000003,-3.5481507094999998,0.25189392427068813,0.1020100742168558,3.0
1280,4.4558900000000005e-05,1.902795e-06,0.002634107,0.10475430000000001,0.001180758,2.9859560000000003,-4.0511900023,0.2240453766984071,0.07745581843876173,3.0
1281,1.9524479999999998e-05,5.716818000000001e-07,0.0027204959999999998,0.2189831,0.0009762543,2.614052,-2.2867180421,0.31888528922028264,0.2969277967095594,3.0
1285,1.5273747499999999e-06,2.845423e-07,0.007063349,0.006370141,0.02323343,0.38226479999999996,-2.6950099467000004,0.3379751959019477,0.19920773301060232,3.0
1291,2.036529e-05,2.5769610000000002e-05,0.0001294549,0.004750244,0.19206199999999998,2.173797,-5.0420262748,0.2476184410054299,0.025299550853887205,3.0
1292,1.72673625e-06,7.359605000000001e-07,0.0001311764,0.0009300619,0.0007276483,0.47347040000000007,-2.9044145967,0.2490424417035607,0.15560908083234867,3.0
1294,2.8130625e-05,2.0543700000000002e-07,0.0002430729,0.01170756,0.4332843,2.003982,-3.6681022327,0.25317446876464017,0.08302381100069081,3.0
1295,3.08064e-05,1.002499e-06,0.00021426080000000003,0.01253775,0.48200190000000004,1.978865,-3.6052167701999998,0.25402130117393484,0.08733684168607445,3.0
1296,4.9726775e-07,3.0278570000000005e-07,0.0008939304,0.0007480188000000001,0.2359442,2.239268,-2.0289640330000003,0.3365938268518328,0.3717478155571576,3.0
1298,9.991282499999999e-06,3.215679e-05,0.00010901540000000001,0.02171591,0.10829839999999999,2.049207,-2.6251396066,0.24496532814415956,0.2864733263894449,3.0
1299,8.4833e-06,5.8535769999999994e-05,0.000107582,0.01057699,0.09339976,2.199431,-2.6081379019,0.24131862029904025,0.29530388489786824,3.0
1300,4.5459200000000005e-07,1.522796e-06,0.0004428497,0.003191769,0.005669225,0.6547474,-4.0977513492,0.20042722224533258,0.08045824050868515,3.0
1301,3.5589799999999995e-07,9.945397e-07,0.000910298,0.002929528,0.006927854000000001,0.6197513000000001,-4.2294472243,0.20217676359316086,0.07089187939826694,3.0
1302,1.74149025e-05,2.554651e-06,0.001506051,0.003954365,0.243475,1.321132,-4.1652554477,0.23932278972690504,0.06400876661757689,3.0
1303,7.650585000000002e-06,5.862219e-07,0.007511950999999999,0.3722341,0.0005239512999999999,1.995741,-1.6078575144999998,0.420960536747029,0.4329556496563689,3.0
1304,1.1712012500000002e-05,4.4458659999999996e-06,0.001489157,0.001197065,0.20572449999999998,1.067948,-3.4183206369,0.2244488289109885,0.14150604021017416,3.0
1305,2.1009387499999998e-05,1.46648e-06,0.0002739227,0.007808165,0.7655125,2.777018,-4.5564099045,0.2775756155362158,0.038123726030300696,3.0
1306,5.917545e-06,6.918171e-06,0.0007364811999999999,0.001620597,0.4890457,0.9592743,-2.1743989489,0.2810529424366941,0.3419238370023117,3.0
1307,2.6710875000000003e-07,3.08742e-07,0.002639986,0.01405367,0.000743162,0.4480914000000001,-2.6132928705,0.3368948148501852,0.21575474244085205,3.0
1308,3.309745e-07,4.5983959999999995e-07,0.002465924,0.01091395,0.0008242500999999999,0.1958272,-1.8444567142,0.4323355857807727,0.3586468140954321,3.0
1309,5.632907500000001e-07,1.511868e-06,0.0017404039999999999,0.00307184,0.0007897450999999999,0.6417050999999999,-5.1653918017,0.20208861965058567,0.027286346989995283,3.0
1310,1.4459067499999998e-05,6.557137e-06,0.0001524975,0.01028277,0.2255236,2.9305950000000003,-3.8234980646,0.21236906995401333,0.10489193591715437,3.0
1311,3.72283e-05,1.260999e-05,0.00046406339999999994,0.02747077,0.4743147,0.3481101,-4.0101505083,0.24959919609041906,0.06688049305756816,3.0
1312,2.8107675e-05,1.33073e-05,0.0006594267999999999,0.06012002,0.48477570000000003,0.05354076,-3.8075716069,0.22526880548556438,0.09643460066751676,4.0
1313,1.84416225e-06,1.427498e-07,0.01155187,0.001680986,0.04174092,0.9286528000000001,-2.7565408199,0.2673147228656872,0.24071889821417933,4.0
1314,5.981219999999999e-06,2.2076509999999998e-06,0.001819967,0.005806684,0.002628244,0.6589643000000001,-3.8998736011000004,0.2395197983932377,0.0715504878834409,4.0
1315,1.9444955e-06,1.705591e-06,0.001217464,0.003321883,0.01286703,0.5930551,-3.8307926585,0.20893009626839665,0.10307989178435054,4.0
1317,6.824225e-06,7.342265e-06,0.0033453470000000003,0.006379308,0.005274836,0.5772417,-4.1379068145,0.22067465642580528,0.07146406195853564,4.0
1318,1.1517092500000001e-05,2.0348770000000002e-05,0.0003166594,0.04840106,0.001839382,2.757902,-3.1717576966000003,0.2325361425243613,0.1768408936661807,4.0
1320,9.15072e-06,1.551674e-05,0.0002246486,0.02353048,0.002271595,2.989306,-3.471164558,0.21865809674369108,0.14080374253665426,4.0
1321,4.063425e-06,4.651635e-06,0.005377236999999999,0.0008572047,0.002320622,0.7124585,-3.9852432729,0.20089997551049138,0.0884026987312515,4.0
1322,1.631728e-05,4.033927e-05,0.0009376367999999999,0.01313889,0.01683365,1.533002,-3.8608034102,0.23501186870224552,0.08454845832632564,4.0
1323,2.19004175e-05,1.264466e-07,0.0004192237,0.0053891419999999995,0.889134,1.087687,-3.7595257275,0.28398341289451606,0.07931810922373544,4.0
